Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)",Authority,"Stage of procedure","Cases / Persons","Recognized decisions","Complementary protection","Rejected decisions","Otherwise closed","Total decisions"
2010,"El Salvador",SLV,-,-,G,EO,P,146,0,1103,3138,4387
2010,"El Salvador",SLV,-,-,G,IN,C,131,0,123,893,1147
2010,"Saudi Arabia",SAU,-,-,G,FI,P,25,0,10,0,35
2010,"Saudi Arabia",SAU,-,-,U,AR,P,0,0,0,5,5
2010,"Saudi Arabia",SAU,-,-,U,FI,P,0,0,0,15,15
2010,"Saudi Arabia",SAU,-,-,G,EO,P,5,0,0,5,10
2010,"Saudi Arabia",SAU,-,-,G,IN,C,10,0,0,0,10
2010,Senegal,SEN,-,-,G,FI,P,114,69,574,147,904
2010,Senegal,SEN,-,-,G,FA,P,0,0,23,10,33
2010,Senegal,SEN,-,-,G,RA,P,0,19,0,0,19
2010,Senegal,SEN,-,-,G,NA,P,0,5,36,10,51
2010,Senegal,SEN,-,-,G,AR,P,0,0,30,0,30
2010,Senegal,SEN,-,-,U,AR,P,0,0,5,0,5
2010,Senegal,SEN,-,-,G,JR,P,0,0,5,0,5
2010,Senegal,SEN,-,-,U,FI,P,0,0,0,5,5
2010,Senegal,SEN,-,-,G,EO,P,18,0,28,61,107
2010,Senegal,SEN,-,-,G,IN,C,10,0,0,141,151
2010,Seychelles,SYC,-,-,G,FI,P,0,0,5,0,5
2010,Seychelles,SYC,-,-,G,EO,P,0,0,0,5,5
2010,Singapore,SGP,-,-,G,AR,C,0,0,5,0,5
2010,Singapore,SGP,-,-,G,FI,P,0,0,5,0,5
2010,Singapore,SGP,-,-,G,EO,P,0,0,5,5,10
2010,"Sierra Leone",SLE,-,-,U,AR,P,5,0,10,0,15
2010,"Sierra Leone",SLE,-,-,U,FI,P,0,0,50,733,783
2010,"Sierra Leone",SLE,-,-,G,FI,P,57,85,418,148,708
2010,"Sierra Leone",SLE,-,-,G,AR,C,0,0,5,0,5
2010,"Sierra Leone",SLE,-,-,G,FA,P,10,0,45,152,207
2010,"Sierra Leone",SLE,-,-,G,RA,P,5,10,0,20,35
2010,"Sierra Leone",SLE,-,-,G,NA,P,5,19,90,10,124
2010,"Sierra Leone",SLE,-,-,G,AR,P,0,0,63,0,63
2010,"Sierra Leone",SLE,-,-,G,SP,P,0,0,5,0,5
2010,"Sierra Leone",SLE,-,-,J,FA,P,170,0,330,0,500
2010,"Sierra Leone",SLE,-,-,G,JR,P,0,10,29,0,39
2010,"Sierra Leone",SLE,-,-,G,EO,P,27,0,48,49,124
2010,"Sierra Leone",SLE,-,-,G,IN,C,26,0,0,35,61
2010,"San Marino",SMR,-,-,G,FI,P,0,0,0,5,5
2010,"Solomon Islands",SLB,-,-,G,FI,P,5,0,0,0,5
2010,Somalia,SOM,-,-,U,AR,P,107,0,14,80,201
2010,Somalia,SOM,-,-,U,FI,P,1736,0,170,1133,3039
2010,Somalia,SOM,-,-,G,AR,C,5,0,0,0,5
2010,Somalia,SOM,-,-,G,FI,P,8070,10353,4584,1992,24999
2010,Somalia,SOM,-,-,G,FA,P,2618,84,47,78,2827
2010,Somalia,SOM,-,-,U,FA,P,80,0,5,44,129
2010,Somalia,SOM,-,-,G,AR,P,22,10,969,110,1111
2010,Somalia,SOM,-,-,J,FI,P,2928,0,691,515,4134
2010,Somalia,SOM,-,-,G,RA,P,15,10,0,10,35
2010,Somalia,SOM,-,-,G,NA,P,372,80,45,400,897
2010,Somalia,SOM,-,-,G,SP,P,0,0,12,0,12
2010,Somalia,SOM,-,-,U,RA,P,0,0,0,55,55
2010,Somalia,SOM,-,-,G,JR,P,5,470,786,66,1327
2010,Somalia,SOM,-,-,G,TA,P,0,5,5,0,10
2010,Somalia,SOM,-,-,G,TP,P,0,5,0,0,5
2010,Somalia,SOM,-,-,G,EO,P,208,0,57,117,382
2010,Somalia,SOM,-,-,G,IN,C,94,0,5,26,125
2010,Spain,ESP,-,-,G,FI,P,0,0,22,11,33
2010,Spain,ESP,-,-,G,EO,P,0,0,0,5,5
2010,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,AR,C,0,0,5,0,5
2010,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,FI,P,485,287,14168,3366,18306
2010,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,FA,P,76,96,2022,454,2648
2010,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,AR,P,336,177,2244,15,2772
2010,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,RA,P,332,211,495,1477,2515
2010,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,NA,P,5,55,4892,777,5729
2010,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,JR,P,0,58,2324,361,2743
2010,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,TP,P,0,177,0,0,177
2010,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,EO,P,114,0,39,57,210
2010,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,IN,C,34,0,0,87,121
2010,"Viet Nam",VNM,-,-,G,AR,C,0,0,15,0,15
2010,"Viet Nam",VNM,-,-,G,FI,P,40,47,661,429,1177
2010,"Viet Nam",VNM,-,-,G,FA,P,0,0,20,10,30
2010,"Viet Nam",VNM,-,-,U,AR,P,0,0,33,25,58
2010,"Viet Nam",VNM,-,-,U,FI,P,5,0,51,82,138
2010,"Viet Nam",VNM,-,-,G,AR,P,5,0,159,25,189
2010,"Viet Nam",VNM,-,-,G,RA,P,0,0,10,195,205
2010,"Viet Nam",VNM,-,-,G,NA,P,0,10,948,92,1050
2010,"Viet Nam",VNM,-,-,G,SP,P,0,0,5,0,5
2010,"Viet Nam",VNM,-,-,G,JR,P,0,0,104,5,109
2010,"Viet Nam",VNM,-,-,G,TP,P,0,5,0,0,5
2010,"Viet Nam",VNM,-,-,U,RA,P,0,0,12,23,35
2010,"Viet Nam",VNM,-,-,G,EO,P,10,0,28,62,100
2010,"Viet Nam",VNM,-,-,G,IN,C,19,0,0,12,31
2010,Stateless,XXA,-,-,G,AR,C,0,0,5,0,5
2010,Stateless,XXA,-,-,G,FI,P,674,360,1370,445,2849
2010,Stateless,XXA,-,-,G,FA,P,54,25,142,42,263
2010,Stateless,XXA,-,-,U,FI,P,35,0,0,62,97
2010,Stateless,XXA,-,-,G,FI,C,5,5,60,52,122
2010,Stateless,XXA,-,-,G,AR,P,0,11,483,25,519
2010,Stateless,XXA,-,-,G,NA,P,16,0,110,18,144
2010,Stateless,XXA,-,-,G,RA,P,0,0,0,18,18
2010,Stateless,XXA,-,-,U,RA,P,15,0,0,10,25
2010,Stateless,XXA,-,-,G,JR,P,10,68,592,59,729
2010,Stateless,XXA,-,-,G,EO,P,85,0,22,48,155
2010,Stateless,XXA,-,-,G,IN,C,36,0,5,47,88
2010,"Saint Kitts and Nevis",KNA,-,-,G,FI,P,0,5,5,5,15
2010,"Saint Kitts and Nevis",KNA,-,-,G,EO,P,0,0,5,5,10
2010,Sudan,SDN,-,-,G,FA,P,83,5,24,17,129
2010,Sudan,SDN,-,-,U,AR,P,77,5,329,54,465
2010,Sudan,SDN,-,-,U,FI,P,876,5,938,1000,2819
2010,Sudan,SDN,-,-,G,FI,P,796,119,1232,323,2470
2010,Sudan,SDN,-,-,G,FI,C,0,5,10,0,15
2010,Sudan,SDN,-,-,J,FI,P,124,0,0,27,151
2010,Sudan,SDN,-,-,U,RA,P,0,0,5,59,64
2010,Sudan,SDN,-,-,G,RA,P,88,10,0,15,113
2010,Sudan,SDN,-,-,G,NA,P,5,0,10,18,33
2010,Sudan,SDN,-,-,G,AR,P,5,0,159,10,174
2010,Sudan,SDN,-,-,G,JR,P,5,10,44,10,69
2010,Sudan,SDN,-,-,G,TA,P,0,5,5,0,10
2010,Sudan,SDN,-,-,G,TP,P,0,5,0,0,5
2010,Sudan,SDN,-,-,U,FA,P,10,0,22,10,42
2010,Sudan,SDN,-,-,G,EO,P,35,0,25,42,102
2010,Sudan,SDN,-,-,G,IN,C,56,0,5,43,104
2010,Suriname,SUR,-,-,G,FI,P,0,0,10,0,10
2010,Suriname,SUR,-,-,G,EO,P,0,0,0,10,10
2010,Suriname,SUR,-,-,G,IN,C,0,0,0,5,5
2010,Slovakia,SVK,-,-,G,FI,P,5,0,66,176,247
2010,Slovakia,SVK,-,-,G,RA,P,0,0,0,5,5
2010,Slovakia,SVK,-,-,G,AR,P,0,0,5,5,10
2010,Slovakia,SVK,-,-,G,EO,P,0,0,0,5,5
2010,Slovenia,SVN,-,-,G,EO,P,0,0,0,5,5
2010,Eswatini,SWZ,-,-,G,FI,P,19,0,53,0,72
2010,Sweden,SWE,-,-,G,FI,P,0,0,5,10,15
2010,Sweden,SWE,-,-,G,EO,P,0,0,0,5,5
2010,Switzerland,CHE,-,-,G,FI,P,0,0,0,5,5
2010,Switzerland,CHE,-,-,J,FA,P,0,0,5,0,5
2010,Switzerland,CHE,-,-,G,EO,P,0,0,5,0,5
2010,"Syrian Arab Rep.",SYR,-,-,G,FI,P,720,195,1817,362,3094
2010,"Syrian Arab Rep.",SYR,-,-,G,FA,P,117,5,100,25,247
2010,"Syrian Arab Rep.",SYR,-,-,G,FI,C,0,5,19,10,34
2010,"Syrian Arab Rep.",SYR,-,-,G,AR,P,32,32,430,114,608
2010,"Syrian Arab Rep.",SYR,-,-,U,FI,P,97,0,119,125,341
2010,"Syrian Arab Rep.",SYR,-,-,G,RA,P,101,26,18,489,634
2010,"Syrian Arab Rep.",SYR,-,-,G,NA,P,230,24,1066,119,1439
2010,"Syrian Arab Rep.",SYR,-,-,U,AR,P,10,0,57,10,77
2010,"Syrian Arab Rep.",SYR,-,-,U,RA,P,0,0,0,11,11
2010,"Syrian Arab Rep.",SYR,-,-,U,FA,P,30,0,5,5,40
2010,"Syrian Arab Rep.",SYR,-,-,G,JR,P,5,18,491,68,582
2010,"Syrian Arab Rep.",SYR,-,-,G,TA,P,0,0,5,0,5
2010,"Syrian Arab Rep.",SYR,-,-,G,TP,P,0,5,0,0,5
2010,"Syrian Arab Rep.",SYR,-,-,G,EO,P,13,0,17,41,71
2010,"Syrian Arab Rep.",SYR,-,-,G,IN,C,14,0,0,20,34
2010,"United Rep. of Tanzania",TZA,-,-,G,AR,C,5,0,0,0,5
2010,"United Rep. of Tanzania",TZA,-,-,G,FI,P,39,5,814,30,888
2010,"United Rep. of Tanzania",TZA,-,-,G,FI,C,0,0,5,0,5
2010,"United Rep. of Tanzania",TZA,-,-,G,NA,P,0,0,5,0,5
2010,"United Rep. of Tanzania",TZA,-,-,G,AR,P,0,0,5,0,5
2010,"United Rep. of Tanzania",TZA,-,-,U,AR,P,0,0,0,5,5
2010,"United Rep. of Tanzania",TZA,-,-,U,FI,P,0,0,5,15,20
2010,"United Rep. of Tanzania",TZA,-,-,G,JR,P,0,0,21,14,35
2010,"United Rep. of Tanzania",TZA,-,-,G,EO,P,5,0,11,12,28
2010,"United Rep. of Tanzania",TZA,-,-,G,IN,C,5,0,0,11,16
2010,Thailand,THA,-,-,G,AR,C,0,0,5,5,10
2010,Thailand,THA,-,-,G,FI,P,5,0,190,42,237
2010,Thailand,THA,-,-,U,FI,P,0,0,0,48,48
2010,Thailand,THA,-,-,G,JR,P,0,0,12,0,12
2010,Thailand,THA,-,-,G,EO,P,5,0,5,22,32
2010,Thailand,THA,-,-,G,IN,C,0,0,0,10,10
2010,Tajikistan,TJK,-,-,G,FA,P,5,5,10,5,25
2010,Tajikistan,TJK,-,-,G,FI,P,5,5,102,27,139
2010,Tajikistan,TJK,-,-,G,NA,P,0,0,50,5,55
2010,Tajikistan,TJK,-,-,U,FI,P,0,0,0,23,23
2010,Tajikistan,TJK,-,-,J,FA,P,0,0,10,0,10
2010,Tajikistan,TJK,-,-,G,AR,P,0,0,17,0,17
2010,Tajikistan,TJK,-,-,G,TA,P,0,5,10,0,15
2010,Tajikistan,TJK,-,-,G,JR,P,0,0,15,0,15
2010,Tajikistan,TJK,-,-,G,EO,P,10,0,5,12,27
2010,Tajikistan,TJK,-,-,G,IN,C,18,0,5,30,53
2010,Turkmenistan,TKM,-,-,U,FI,P,5,0,0,5,10
2010,Turkmenistan,TKM,-,-,G,FI,P,10,0,30,5,45
2010,Turkmenistan,TKM,-,-,G,NA,P,0,0,5,5,10
2010,Turkmenistan,TKM,-,-,G,AR,P,0,0,5,0,5
2010,Turkmenistan,TKM,-,-,G,TA,P,0,10,5,0,15
2010,Turkmenistan,TKM,-,-,G,JR,P,0,0,10,0,10
2010,Turkmenistan,TKM,-,-,G,EO,P,5,0,5,5,15
2010,Turkmenistan,TKM,-,-,G,IN,C,10,0,0,12,22
2010,Timor-Leste,TLS,-,-,G,FI,P,0,0,5,0,5
2010,Togo,TGO,-,-,G,FA,P,10,0,23,94,127
2010,Togo,TGO,-,-,G,FI,P,133,15,561,113,822
2010,Togo,TGO,-,-,G,AR,P,0,0,33,0,33
2010,Togo,TGO,-,-,U,FI,P,0,0,5,5,10
2010,Togo,TGO,-,-,G,RA,P,21,0,5,21,47
2010,Togo,TGO,-,-,G,NA,P,14,0,47,22,83
2010,Togo,TGO,-,-,U,AR,P,0,0,5,0,5
2010,Togo,TGO,-,-,J,FA,P,0,0,5,0,5
2010,Togo,TGO,-,-,G,JR,P,0,0,5,0,5
2010,Togo,TGO,-,-,G,TP,P,0,5,0,0,5
2010,Togo,TGO,-,-,G,EO,P,45,0,20,47,112
2010,Togo,TGO,-,-,G,IN,C,16,0,0,14,30
2010,Tonga,TON,-,-,G,AR,C,0,0,19,0,19
2010,Tonga,TON,-,-,G,FI,P,0,0,24,0,24
2010,Tonga,TON,-,-,G,EO,P,0,0,5,20,25
2010,"Trinidad and Tobago",TTO,-,-,G,FI,P,21,0,126,33,180
2010,"Trinidad and Tobago",TTO,-,-,G,EO,P,0,0,10,28,38
2010,"Trinidad and Tobago",TTO,-,-,G,IN,C,5,0,0,16,21
2010,Tunisia,TUN,-,-,G,FA,P,0,0,38,15,53
2010,Tunisia,TUN,-,-,G,FI,P,36,5,301,370,712
2010,Tunisia,TUN,-,-,G,FI,C,0,0,0,5,5
2010,Tunisia,TUN,-,-,G,NA,P,5,0,136,32,173
2010,Tunisia,TUN,-,-,G,RA,P,0,0,0,19,19
2010,Tunisia,TUN,-,-,U,AR,P,0,0,22,5,27
2010,Tunisia,TUN,-,-,U,FI,P,0,0,10,0,10
2010,Tunisia,TUN,-,-,G,AR,P,0,0,21,0,21
2010,Tunisia,TUN,-,-,G,JR,P,0,0,37,12,49
2010,Tunisia,TUN,-,-,G,TP,P,0,5,0,0,5
2010,Tunisia,TUN,-,-,G,EO,P,0,0,5,5,10
2010,Tunisia,TUN,-,-,G,IN,C,0,0,0,5,5
2010,Turkey,TUR,-,-,G,AR,C,13,0,10,0,23
2010,Turkey,TUR,-,-,G,FI,P,797,139,3600,576,5112
2010,Turkey,TUR,-,-,G,FA,P,112,27,983,141,1263
2010,Turkey,TUR,-,-,G,FI,C,0,0,5,10,15
2010,Turkey,TUR,-,-,G,AR,P,374,28,1707,31,2140
2010,Turkey,TUR,-,-,G,RA,P,417,29,33,342,821
2010,Turkey,TUR,-,-,G,NA,P,188,13,1259,256,1716
2010,Turkey,TUR,-,-,U,FI,P,0,0,5,1441,1446
2010,Turkey,TUR,-,-,U,AR,P,0,0,10,0,10
2010,Turkey,TUR,-,-,G,JR,P,0,10,138,49,197
2010,Turkey,TUR,-,-,G,TP,P,0,55,0,0,55
2010,Turkey,TUR,-,-,G,EO,P,12,0,30,29,71
2010,Turkey,TUR,-,-,G,IN,C,36,0,0,26,62
2010,"United Arab Emirates",ARE,-,-,G,FI,P,5,0,5,0,10
2010,Uganda,UGA,-,-,G,FI,P,177,56,1609,47,1889
2010,Uganda,UGA,-,-,G,FA,P,5,5,0,5,15
2010,Uganda,UGA,-,-,G,RA,P,5,0,5,5,15
2010,Uganda,UGA,-,-,G,NA,P,5,5,22,0,32
2010,Uganda,UGA,-,-,U,FI,P,37,0,43,53,133
2010,Uganda,UGA,-,-,G,AR,P,5,0,71,0,76
2010,Uganda,UGA,-,-,U,AR,P,10,0,17,0,27
2010,Uganda,UGA,-,-,G,JR,P,0,0,44,0,44
2010,Uganda,UGA,-,-,G,TP,P,0,5,0,0,5
2010,Uganda,UGA,-,-,G,EO,P,26,0,22,18,66
2010,Uganda,UGA,-,-,G,IN,C,74,0,0,39,113
2010,"Unknown ",,-,-,G,FA,P,21,0,65,260,346
2010,"Unknown ",,-,-,G,AR,P,5547,251,19386,1072,26256
2010,"Unknown ",,-,-,G,FI,P,264,348,2125,478,3215
2010,"Unknown ",,-,-,G,RA,P,34,18,10,205,267
2010,"Unknown ",,-,-,G,NA,P,48,10,884,130,1072
2010,"Unknown ",,-,-,G,JR,P,15,39,599,92,745
2010,"Unknown ",,-,-,G,TA,P,0,0,17,0,17
2010,"Unknown ",,-,-,U,FI,P,0,0,5,5,10
2010,"Unknown ",,-,-,G,TP,P,0,31,0,0,31
2010,"Unknown ",,-,-,G,EO,P,10,0,35,30,75
2010,"Unknown ",,-,-,G,IN,C,0,0,0,90,90
2010,Ukraine,UKR,-,-,G,FI,P,87,20,519,244,870
2010,Ukraine,UKR,-,-,G,AR,C,0,0,5,0,5
2010,Ukraine,UKR,-,-,G,FA,P,14,15,214,27,270
2010,Ukraine,UKR,-,-,G,FI,C,0,0,5,0,5
2010,Ukraine,UKR,-,-,G,AR,P,23,0,115,44,182
2010,Ukraine,UKR,-,-,G,RA,P,5,0,0,10,15
2010,Ukraine,UKR,-,-,G,NA,P,0,0,26,22,48
2010,Ukraine,UKR,-,-,G,TA,P,0,10,0,0,10
2010,Ukraine,UKR,-,-,G,JR,P,0,0,64,10,74
2010,Ukraine,UKR,-,-,G,TP,P,0,16,0,0,16
2010,Ukraine,UKR,-,-,G,EO,P,62,0,64,116,242
2010,Ukraine,UKR,-,-,G,IN,C,55,0,5,131,191
2010,Uruguay,URY,-,-,G,FI,P,5,0,16,5,26
2010,Uruguay,URY,-,-,G,EO,P,0,0,0,15,15
2010,Uruguay,URY,-,-,G,IN,C,0,0,0,10,10
2010,"United States of America",USA,-,-,G,FI,P,11,0,879,166,1056
2010,"United States of America",USA,-,-,G,NA,P,0,0,5,0,5
2010,"United States of America",USA,-,-,G,AR,P,0,0,5,0,5
2010,Uzbekistan,UZB,-,-,G,AR,C,5,0,5,0,10
2010,Uzbekistan,UZB,-,-,G,FI,P,53,48,520,283,904
2010,Uzbekistan,UZB,-,-,G,FA,P,10,0,10,0,20
2010,Uzbekistan,UZB,-,-,U,FI,P,30,0,5,32,67
2010,Uzbekistan,UZB,-,-,G,AR,P,5,19,175,20,219
2010,Uzbekistan,UZB,-,-,G,NA,P,0,0,12,0,12
2010,Uzbekistan,UZB,-,-,J,FA,P,20,0,90,29,139
2010,Uzbekistan,UZB,-,-,U,FA,P,121,0,0,5,126
2010,Uzbekistan,UZB,-,-,G,TA,P,0,52,40,0,92
2010,Uzbekistan,UZB,-,-,G,JR,P,10,11,398,45,464
2010,Uzbekistan,UZB,-,-,U,RA,P,5,0,0,0,5
2010,Uzbekistan,UZB,-,-,G,EO,P,54,0,54,101,209
2010,Uzbekistan,UZB,-,-,G,IN,C,58,0,5,84,147
2010,"Saint Vincent and the Grenadines",VCT,-,-,G,FI,P,236,0,419,90,745
2010,"Saint Vincent and the Grenadines",VCT,-,-,G,EO,P,0,0,0,5,5
2010,"Venezuela (Bolivarian Republic of)",VEN,-,-,G,FI,P,153,0,125,44,322
2010,"Venezuela (Bolivarian Republic of)",VEN,-,-,G,FA,P,0,0,5,10,15
2010,"Venezuela (Bolivarian Republic of)",VEN,-,-,G,JR,P,0,0,10,0,10
2010,"Venezuela (Bolivarian Republic of)",VEN,-,-,G,EO,P,181,0,207,290,678
2010,"Venezuela (Bolivarian Republic of)",VEN,-,-,G,IN,C,233,0,31,153,417
2010,Samoa,WSM,-,-,G,FI,P,0,0,5,0,5
2010,"Western Sahara",ESH,-,-,G,FI,P,0,0,17,15,32
2010,"Western Sahara",ESH,-,-,G,AR,P,0,0,5,0,5
2010,Yemen,YEM,-,-,G,FI,P,98,35,240,46,419
2010,Yemen,YEM,-,-,G,NA,P,10,0,16,5,31
2010,Yemen,YEM,-,-,G,RA,P,0,0,0,5,5
2010,Yemen,YEM,-,-,U,FI,P,32,0,32,56,120
2010,Yemen,YEM,-,-,U,AR,P,0,0,0,10,10
2010,Yemen,YEM,-,-,G,AR,P,0,0,79,0,79
2010,Yemen,YEM,-,-,G,JR,P,12,5,96,13,126
2010,Yemen,YEM,-,-,G,TP,P,0,5,0,0,5
2010,Yemen,YEM,-,-,G,EO,P,5,0,11,27,43
2010,Yemen,YEM,-,-,G,IN,C,24,0,0,14,38
2010,Zambia,ZMB,-,-,G,FI,P,10,5,190,0,205
2010,Zambia,ZMB,-,-,G,EO,P,5,0,5,10,20
2010,Zambia,ZMB,-,-,G,IN,C,0,0,0,5,5
2010,Zimbabwe,ZWE,-,-,G,AR,C,36,0,25,0,61
2010,Zimbabwe,ZWE,-,-,G,FI,P,1385,241,34788,124,36538
2010,Zimbabwe,ZWE,-,-,G,FA,P,17,0,10,0,27
2010,Zimbabwe,ZWE,-,-,G,RA,P,10,0,10,5,25
2010,Zimbabwe,ZWE,-,-,G,NA,P,5,0,5,5,15
2010,Zimbabwe,ZWE,-,-,G,AR,P,5,0,152,5,162
2010,Zimbabwe,ZWE,-,-,G,SP,P,0,0,5,0,5
2010,Zimbabwe,ZWE,-,-,U,FI,P,0,0,10,15,25
2010,Zimbabwe,ZWE,-,-,U,AR,P,0,0,5,0,5
2010,Zimbabwe,ZWE,-,-,G,JR,P,0,0,5,0,5
2010,Zimbabwe,ZWE,-,-,G,EO,P,52,0,48,54,154
2010,Zimbabwe,ZWE,-,-,G,IN,C,50,0,11,58,119
2011,Afghanistan,AFG,-,-,G,AR,C,208,0,826,69,1103
2011,Afghanistan,AFG,-,-,G,FI,P,3320,5627,8215,4149,21311
2011,Afghanistan,AFG,-,-,G,FA,P,1171,941,1036,531,3679
2011,Afghanistan,AFG,-,-,U,FI,P,1841,5,769,3668,6283
2011,Afghanistan,AFG,-,-,G,AR,P,167,439,2548,300,3454
2011,Afghanistan,AFG,-,-,J,FA,P,5,0,0,0,5
2011,Afghanistan,AFG,-,-,G,JR,P,88,413,434,59,994
2011,Afghanistan,AFG,-,-,G,RA,P,33,31,24,101,189
2011,Afghanistan,AFG,-,-,G,NA,P,701,1493,3813,388,6395
2011,Afghanistan,AFG,-,-,U,AR,P,578,0,699,542,1819
2011,Afghanistan,AFG,-,-,U,FA,P,818,0,360,2006,3184
2011,Afghanistan,AFG,-,-,G,SP,P,0,0,10,0,10
2011,Afghanistan,AFG,-,-,G,TA,P,277,0,0,184,461
2011,Afghanistan,AFG,-,-,G,FI,C,0,47,10,20,77
2011,Afghanistan,AFG,-,-,G,TP,P,0,199,0,0,199
2011,Afghanistan,AFG,-,-,U,RA,P,20,0,0,0,20
2011,Afghanistan,AFG,-,-,G,EO,P,19,0,25,29,73
2011,Afghanistan,AFG,-,-,G,IN,C,104,0,0,20,124
2011,Albania,ALB,-,-,G,AR,C,37,0,70,5,112
2011,Albania,ALB,-,-,G,FI,P,158,97,1886,306,2447
2011,Albania,ALB,-,-,G,FA,P,5,5,76,10,96
2011,Albania,ALB,-,-,G,AR,P,0,5,128,5,138
2011,Albania,ALB,-,-,G,JR,P,19,59,268,0,346
2011,Albania,ALB,-,-,G,RA,P,0,0,0,10,10
2011,Albania,ALB,-,-,G,NA,P,0,11,44,12,67
2011,Albania,ALB,-,-,G,SP,P,0,0,27,0,27
2011,Albania,ALB,-,-,G,EO,P,136,0,67,78,281
2011,Albania,ALB,-,-,G,IN,C,15,0,0,94,109
2011,Algeria,DZA,-,-,G,FA,P,15,0,798,206,1019
2011,Algeria,DZA,-,-,G,FI,P,113,46,2058,1028,3245
2011,Algeria,DZA,-,-,G,AR,P,0,0,220,20,240
2011,Algeria,DZA,-,-,G,JR,P,29,23,579,0,631
2011,Algeria,DZA,-,-,G,AR,C,16,0,100,10,126
2011,Algeria,DZA,-,-,G,RA,P,0,0,10,81,91
2011,Algeria,DZA,-,-,G,NA,P,0,0,353,71,424
2011,Algeria,DZA,-,-,U,FA,P,0,0,0,10,10
2011,Algeria,DZA,-,-,G,SP,P,0,0,12,0,12
2011,Algeria,DZA,-,-,G,FI,C,0,0,0,5,5
2011,Algeria,DZA,-,-,G,TP,P,0,11,0,0,11
2011,Algeria,DZA,-,-,U,AR,P,0,0,10,0,10
2011,Algeria,DZA,-,-,U,FI,P,10,0,16,15,41
2011,Algeria,DZA,-,-,G,EO,P,5,0,15,10,30
2011,Algeria,DZA,-,-,G,IN,C,11,0,0,10,21
2011,Angola,AGO,-,-,G,FI,P,74,87,678,31,870
2011,Angola,AGO,-,-,G,FA,P,5,10,20,20,55
2011,Angola,AGO,-,-,G,JR,P,45,5,412,0,462
2011,Angola,AGO,-,-,G,AR,C,10,0,20,5,35
2011,Angola,AGO,-,-,G,NA,P,5,10,38,10,63
2011,Angola,AGO,-,-,G,RA,P,0,0,0,5,5
2011,Angola,AGO,-,-,G,AR,P,0,5,69,5,79
2011,Angola,AGO,-,-,G,SP,P,0,0,17,0,17
2011,Angola,AGO,-,-,U,AR,P,0,0,0,5,5
2011,Angola,AGO,-,-,G,TA,P,5,0,0,5,10
2011,Angola,AGO,-,-,G,TP,P,0,26,0,0,26
2011,Angola,AGO,-,-,G,EO,P,5,0,5,5,15
2011,Angola,AGO,-,-,G,IN,C,10,0,0,0,10
2011,"Antigua and Barbuda",ATG,-,-,G,FI,P,10,0,12,5,27
2011,Egypt,EGY,-,-,G,AR,C,143,0,132,17,292
2011,Egypt,EGY,-,-,G,FI,P,303,58,1329,201,1891
2011,Egypt,EGY,-,-,G,FA,P,15,10,78,36,139
2011,Egypt,EGY,-,-,G,AR,P,5,10,262,29,306
2011,Egypt,EGY,-,-,G,JR,P,42,0,24,0,66
2011,Egypt,EGY,-,-,G,RA,P,0,0,0,21,21
2011,Egypt,EGY,-,-,G,NA,P,13,0,43,15,71
2011,Egypt,EGY,-,-,U,FI,P,19,0,20,26,65
2011,Egypt,EGY,-,-,U,FA,P,10,0,71,37,118
2011,Egypt,EGY,-,-,U,AR,P,0,0,5,5,10
2011,Egypt,EGY,-,-,U,RA,P,5,0,0,0,5
2011,Egypt,EGY,-,-,G,EO,P,335,0,43,121,499
2011,Egypt,EGY,-,-,G,IN,C,576,0,20,238,834
2011,Argentina,ARG,-,-,G,FI,P,0,0,37,15,52
2011,Argentina,ARG,-,-,G,FA,P,0,0,14,0,14
2011,Argentina,ARG,-,-,G,EO,P,5,0,5,29,39
2011,Argentina,ARG,-,-,G,IN,C,0,0,0,24,24
2011,Armenia,ARM,-,-,G,FI,P,91,150,3819,349,4409
2011,Armenia,ARM,-,-,G,FA,P,30,51,689,36,806
2011,Armenia,ARM,-,-,U,FI,P,10,0,0,0,10
2011,Armenia,ARM,-,-,G,AR,P,15,18,277,41,351
2011,Armenia,ARM,-,-,G,JR,P,175,75,2162,0,2412
2011,Armenia,ARM,-,-,G,AR,C,5,0,5,5,15
2011,Armenia,ARM,-,-,G,NA,P,5,10,151,72,238
2011,Armenia,ARM,-,-,G,RA,P,5,0,10,91,106
2011,Armenia,ARM,-,-,G,SP,P,0,0,5,0,5
2011,Armenia,ARM,-,-,G,TA,P,0,0,0,5,5
2011,Armenia,ARM,-,-,G,FI,C,0,0,0,10,10
2011,Armenia,ARM,-,-,G,TP,P,0,5,0,0,5
2011,Armenia,ARM,-,-,G,EO,P,143,0,63,158,364
